190	PE	0
500	3.25E+05	2.15E+05
340	2.71E+05	1.98E+05
231	2.23E+05	1.79E+05
157	1.81E+05	1.59E+05
107	1.45E+05	1.39E+05
72.4	1.14E+05	1.20E+05
49.2	88428	1.02E+05
33.4	67130	85672
22.7	50078	70597
15.4	36748	57340
10.5	26492	45752
7.13	18669	35977
4.84	13000	27891
3.29	8843.6	21314
2.24	5948.8	16084
1.52	3938.4	11979
1.03	2569.5	8828.3
0.701	1656.7	6434
0.477	1055.4	4651
0.324	667.97	3335
0.22	418.51	2374.4
0.15	261.25	1681.2
0.102	160.93	1182.5
0.069	98.812	829.52
0.0469	60.4	579.26
0.0319	36.457	402.89
0.0217	22.141	279.39
0.0147	13.376	193.21
0.01	8.1108	133.43
