190	PE	0
200	2.66E+05	1.49E+05
135	2.29E+05	1.36E+05
90.6	1.96E+05	1.23E+05
60.9	1.66E+05	1.10E+05
41	1.41E+05	98325
27.6	1.18E+05	86824
18.6	98586	76038
12.5	81775	66084
8.41	67427	56993
5.66	55279	48795
3.81	45057	41485
2.56	36551	35040
1.72	29487	29405
1.16	23689	24528
0.781	18920	20337
0.525	15065	16776
0.353	11967	13771
0.238	9442.3	11239
0.16	7447	9123.6
0.108	5840	7380.1
0.0725	4585.6	5949.5
0.0488	3589.5	4772.4
0.0328	2812.1	3813.1
0.0221	2204.1	3045.2
0.0149	1719.1	2420.3
0.01	1320.2	1922.6
