190	PE	0
500	4.11E+05	2.74E+05
340	3.40E+05	2.56E+05
231	2.76E+05	2.34E+05
157	2.19E+05	2.09E+05
107	1.70E+05	1.83E+05
72.4	1.29E+05	1.57E+05
49.2	94539	1.32E+05
33.4	67624	1.08E+05
22.7	46898	86453
15.4	31591	67752
10.5	20694	51978
7.13	13123	39099
4.84	8163.8	28827
3.29	4856	20970
2.24	2837	15018
1.52	1637.6	10630
1.03	914.25	7441.6
0.701	504.85	5175.2
0.477	274.8	3580.4
0.324	148.97	2465
0.22	80.478	1691.5
0.15	43.165	1156.2
0.102	23.235	789.89
0.069	12.419	539.02
0.0469	6.5878	367.56
0.0319	3.6795	250.19
0.0217	2.0148	170.37
0.0147	1.2303	115.92
0.01	0.75522	78.867
