190	PE	0
200	2.14E+05	1.81E+05
135	1.71E+05	1.59E+05
90.6	1.33E+05	1.38E+05
60.9	1.02E+05	1.17E+05
41	76946	98224
27.6	56661	80718
18.6	40840	65153
12.5	28802	51659
8.41	19876	40261
5.66	13423	30853
3.81	8872.5	23269
2.56	5751.5	17290
1.72	3648.3	12672
1.16	2279.6	9173.2
0.781	1394.8	6566.8
0.525	842.79	4656.2
0.353	505.7	3272.3
0.238	295.17	2281.3
0.16	174.44	1581.8
0.108	99.92	1091
0.0725	58.718	749.58
0.0488	32.445	512.74
0.0328	17.727	350.29
0.0221	9.1971	235.16
0.0149	5.7472	158.96
0.01	2.6027	108.16
