230	PP	0
200	32282.1	29007.1
126.191	24777.3	25317.8
79.6214	18477.6	21126
50.2377	13416.6	17157.1
31.6979	9470.45	13608.2
20	6507.05	10560.6
12.6191	4343.6	8017.58
7.96214	2817.63	5954.88
5.02377	1780.84	4329.64
3.16979	1088.42	3092.87
2	651.409	2168.46
1.26191	376.715	1491.33
0.79621	212.653	1010.98
0.50238	117.072	676.233
0.31698	63.0308	445.745
0.2	32.4399	291.747
0.12619	16.6529	189.366
0.07962	8.18034	121.584
0.05024	4.51287	77.5965
0.0317	1.85295	49.8804
0.02	0.67208	31.7864
0.01262	0.47959	19.8621
