190	PE	0
100.025	143379	91894.1
71.9758	125025	84709.3
51.7936	108153	77596
37.2792	92946.9	70744.1
26.8274	79137.9	64010.5
19.3067	66795.4	57516.5
13.8949	55908.2	51334.7
10	46304	45404.6
7.19676	38011.1	39849.9
5.1795	30867.5	34629.5
3.72757	24817.7	29826.2
2.6827	19746.6	25454.9
1.93069	15560.5	21527.3
1.3895	12132.2	18030.3
1	9369.3	14965
0.719682	7170.37	12313.1
0.517947	5438.05	10042.4
0.372759	4090.78	8123.32
0.268269	3052.48	6516.4
0.19307	2261.41	5187.47
0.138949	1663.49	4098.38
0.1	1216.88	3216.75
