190	PE	0
100.025	150285	104560
71.9758	131461	94025.5
51.7936	113630	84486.7
37.2792	97809	75598.2
26.8274	83776.3	67204.6
19.3067	71531	59530.9
13.8949	60772.4	52435.6
10	51463.5	45959.1
7.19676	43460.5	40152.6
5.1795	36550.3	34889.7
3.72757	30638.9	30190.9
2.6827	25604.2	26018.9
1.93069	21332.1	22330.1
1.3895	17718.3	19086.5
1	14679.3	16254.7
0.719682	12134.5	13792.2
0.517947	10002.1	11656
0.372759	8236.04	9824.15
0.268269	6768.55	8252.34
0.19307	5549.72	6905.68
0.138949	4544.12	5763.27
0.1	3713.33	4794.44
