190	PE	0
100.025	127295	82603.6
71.9758	111247	75478.9
51.7936	96525.6	68534.2
37.2792	83339.4	61942.1
26.8274	71577.2	55709.4
19.3067	61084.5	49868
13.8949	51885.4	44424
10	43760.2	39298.5
7.19676	36630.8	34503
5.1795	30503.8	30139
3.72757	25249.5	26161.2
2.6827	20772	22562.9
1.93069	16987.8	19330.9
1.3895	13816.1	16458.7
1	11174.9	13922.5
0.719682	8992.2	11704.2
0.517947	7201.16	9778.31
0.372759	5743.92	8123.62
0.268269	4563.26	6710.69
0.19307	3613.94	5517.08
0.138949	2853.68	4513.32
0.1	2246.07	3674.08
