25	PB	1
0.0131564921946413	6516.222573305423	52463.57776523763
0.018606089694917494	12906.22577913367	75566.55165324059
0.026312984389282604	20777.33350526362	105074.74958186608
0.037212179389834996	38157.93676981352	139310.4522570115
0.05262596877856522	71407.81148848953	180060.56486912275
0.07442435877967	120972.39607857738	232994.6059573013
0.10525193755713046	182143.91421489988	278211.4417668231
0.14884871755934004	262497.6340295036	288207.2942643392
0.21050387511426097	359179.86683860165	302343.5644338075
0.29769743511868013	451496.960398653	293102.37610157573
0.421007750228522	516735.11678284383	279895.90488513006
0.5953948702373604	585279.4743686041	261552.57362150322
0.8420155004570441	666189.7245851189	245142.6326833034
1.1907897404747207	719950.0500178878	221935.47165075978
1.6840310009140882	753721.3891779477	199033.9034085748
2.3815794809494415	791913.0516682114	176051.40972220097
3.3680620018281764	814694.4740951849	155787.38866994352
4.763158961898883	846912.2706615615	134506.31175543537
6.736124003656353	870208.5879564545	117564.58101876076
9.526317923797766	895977.2626311689	107295.02764363082
13.472248007312706	931797.4760234451	99280.94702546774
19.052635847595532	972374.2099602188	92281.35242051822
26.94449601462541	1013364.6829009843	86709.4883639866
38.105271695191064	1024994.4874785332	81843.57398328856
53.88899202925082	1039183.1058982774	78258.89505095394
76.21054339038213	1046036.3816149345	73289.58675071517
107.77798405850164	1055728.3770801134	67693.93488891443
152.42108678076426	1065984.7472541663	61255.1196653029
215.5559681170033	1065459.111819342	58077.46648627193
304.8421735615285	1064715.7510585496	53583.58626396836
431.1119362340066	1070590.0309675613	50563.47141717284
609.684347123057	1081891.1199670003	46527.87543160512
862.2238724680132	1094554.1429897542	43678.08739726484
1219.368694246114	1100669.6224478139	40016.47522946827
1724.4477449360263	1109318.216437816	38374.89844213875
2438.737388492228	1121549.175353935	36053.35828582049
3448.8954898720526	1121947.9855353802	34291.95627221243
4877.474776984456	1121284.6458280012	33234.14755549866
6897.790979744105	1121647.3542760182	31868.63346604712
9754.949553968912	1135304.0677902247	31852.94905594525
13795.58195948821	1154617.5772594593	31830.767950461366
19509.899107937825	1181931.0042878722	32890.19397116775
27591.16391897642	1216562.1005817826	34653.94797528064
39019.79821587565	1216076.447491985	38077.68951679179
55182.32783795284	1215389.630305785	43702.94985496899
78039.5964317513	1214418.32412619	50627.281078655
110364.65567590568	1218809.8596103878	61857.86984475949
156079.1928635026	1226963.4050340557	79190.7876815074
220729.31135181137	1238494.2595536318	99361.04393713883
312158.3857270052	1252183.1433803441	129287.28065690711
441458.62270362274	1268025.2215208192	166164.50178970137
624316.7714540104	1290429.3032832535	213830.39261510424
882917.2454072455	1321929.6092713426	274568.9423953331
1248633.5429080208	1365333.3729836994	353687.6348464114
1765834.490814491	1426715.5642837519	448551.0428988898
2497267.0858160416	1498205.4407263247	568866.6523259544
3531668.981628982	1576436.3706502614	725693.0750235321
4994534.171632083	1687071.6127457519	910180.9264726668
7063337.963257964	1796277.6798406146	1158849.1966337035
9989068.343264166	1948553.2480092475	1510519.2368272983
14126675.926515928	2136721.004314081	1844723.227567968
19978136.686528333	2390199.6549082324	2187595.5207992904
28253351.853031855	2710036.152671822	2672490.1680489914
39956273.373056665	3015717.848088181	3358234.754511636
56506703.70606371	3448017.0475151977	4328024.049011039
79912546.74611333	3928044.134811637	5699513.221936328
113013407.41212742	4585223.999904343	7294998.153141607
159825093.49222666	5346214.632908948	9460962.648362469
226026814.82425484	6356880.023753788	12514944.898222294
319650186.9844533	7981338.922508286	16742042.106553797
452053629.6485097	10209530.595303243	22720060.30804566
639300373.9689066	13265129.733598284	29225695.68959455
904107259.2970194	16772809.28272521	37649661.96158265
1278600747.9378133	22156767.87887658	49092940.846398234
1808214518.5940387	30914457.977153935	64400504.93980314
2557201495.8756266	45344462.41742671	80753102.24127176
3616429037.1880774	63824210.73559971	100042840.90527335
