190	PE	0
500	3.28E+05	1.43E+05
340	2.98E+05	1.27E+05
231	2.68E+05	1.18E+05
157	2.39E+05	1.11E+05
107	2.12E+05	1.04E+05
72.4	1.87E+05	97676
49.2	1.64E+05	90894
33.4	1.42E+05	83992
22.7	1.22E+05	77020
15.4	1.04E+05	70048
10.5	87923	63114
7.13	73539	56365
4.84	60865	49839
3.29	49886	43648
2.24	40438	37826
1.52	32448	32438
1.03	25738	27525
0.701	20235	23115
0.477	15729	19203
0.324	12133	15797
0.22	9246.3	12846
0.15	6987.9	10349
0.102	5256.2	8265.5
0.069	3914.8	6536.8
0.0469	2902	5134.8
0.0319	2143.5	3997.7
0.0217	1568.2	3094.2
0.0147	1136.6	2368.8
0.01	845.07	1807.7
