190	PE	0
500	1.93E+05	1.84E+05
340	1.54E+05	1.55E+05
231	1.20E+05	1.32E+05
157	91503	1.12E+05
107	68354	92962
72.4	49944	76038
49.2	35698	61111
33.4	24958	48268
22.7	17060	37462
15.4	11412	28608
10.5	7471.8	21512
7.13	4790.7	15944
4.84	3013.6	11669
3.29	1859.2	8434.9
2.24	1127.4	6034.4
1.52	672.74	4277.7
1.03	395.7	3008.9
0.701	229.67	2102.2
0.477	131.72	1460.8
0.324	74.757	1010.8
0.22	42.038	696.76
0.15	23.494	478.87
0.102	13.013	328.3
0.069	7.1694	224.63
0.0469	3.9457	153.45
0.0319	2.167	104.74
0.0217	1.2125	71.42
0.0147	0.68048	48.698
0.01	0.36308	33.187
