100.000000	0.000000
105.956018	0.000000
112.266777	0.000000
118.953407	0.000000
126.038293	0.000000
133.545156	0.000000
141.499130	0.000000
149.926843	0.000000
158.856513	0.000000
168.318035	0.000000
178.343088	0.000000
188.965234	0.000000
200.220037	0.000000
212.145178	0.000000
224.780583	0.000000
238.168555	0.000000
252.353917	0.000000
267.384162	0.000000
283.309610	0.000000
300.183581	0.000000
318.062569	0.000000
337.006433	0.000000
357.078596	0.000000
378.346262	0.000000
400.880633	0.000000
424.757155	0.000000
450.055768	0.000000
476.861170	0.000000
505.263107	0.000000
535.356668	0.000000
567.242607	0.000000
601.027678	0.000001
636.824994	0.000001
674.754405	0.000002
714.942899	0.000003
757.525026	0.000004
802.643352	0.000007
850.448934	0.000011
901.101825	0.000017
954.771611	0.000026
1011.637980	0.000038
1071.891319	0.000055
1135.733358	0.000078
1203.377841	0.000109
1275.051241	0.000148
1350.993521	0.000198
1431.458938	0.000259
1516.716888	0.000331
1607.052818	0.000416
1702.769172	0.000513
1804.186409	0.000621
1911.644075	0.000740
2025.501939	0.000868
2146.141198	0.001003
2273.965752	0.001144
2409.403560	0.001291
2552.908068	0.001443
2704.959730	0.001600
2866.067617	0.001765
3036.771118	0.001940
3217.641750	0.002126
3409.285070	0.002326
3612.342700	0.002543
3827.494479	0.002778
4055.460736	0.003031
4297.004704	0.003300
4552.935075	0.003584
4824.108704	0.003878
5111.433483	0.004178
5415.871378	0.004476
5738.441648	0.004767
6080.224262	0.005044
6442.363509	0.005302
6826.071834	0.005539
7232.633896	0.005754
7663.410868	0.005950
8119.844993	0.006136
8603.464417	0.006323
9115.888300	0.006525
9658.832241	0.006762
10234.114021	0.007051
10843.659687	0.007414
11489.510002	0.007868
12173.827277	0.008429
12898.902613	0.009113
13667.163565	0.009930
14481.182277	0.010892
15343.684089	0.012006
16257.556664	0.013283
17225.859654	0.014727
18251.834943	0.016343
19338.917505	0.018130
20490.746898	0.020079
21711.179457	0.022173
23004.301198	0.024381
24374.441501	0.026667
25826.187607	0.028990
27364.399971	0.031313
28994.228539	0.033615
30721.129989	0.035902
32550.885998	0.038225
34489.622604	0.040682
36543.830710	0.043426
38720.387818	0.046660
41026.581058	0.050626
43470.131581	0.055581
46059.220411	0.061771
48802.515837	0.069398
51709.202429	0.078591
54789.011796	0.089381
58052.255161	0.101687
61509.857886	0.115324
65173.396049	0.130016
69055.135202	0.145434
73168.071434	0.161236
77525.974886	0.177117
82143.435849	0.192848
87035.913615	0.208304
92219.788233	0.223475
97712.415353	0.238451
103532.184330	0.253395
109698.579789	0.268492
116232.246868	0.283907
123155.060329	0.299744
130490.197801	0.316014
138262.217376	0.332638
146497.139831	0.349452
155222.535743	0.366242
164467.617799	0.382772
174263.338601	0.398814
184642.494290	0.414163
195639.834352	0.428629
207292.177960	0.442018
219638.537242	0.454099
232720.247896	0.464579
246581.107582	0.473084
261267.522556	0.479171
276828.663039	0.482363
293316.627839	0.482210
310786.618778	0.478361
329297.125510	0.470638
348910.121341	0.459090
369691.270720	0.444013
391710.149081	0.425939
415040.475785	0.405579
439760.360930	0.383746
465952.566866	0.361257
493704.785284	0.338841
523109.930806	0.317067
554266.452066	0.296304
587278.661319	0.276706
622257.083673	0.258243
659318.827133	0.240749
698587.974679	0.223982
740195.999692	0.207688
784282.206134	0.191653
830994.194935	0.175744
880488.358164	0.159916
932930.402628	0.144222
988495.904663	0.128789
1047370.897959	0.113796
1109752.496412	0.099449
1175849.554052	0.085951
1245883.364295	0.073482
1320088.400831	0.062184
1398713.102647	0.052151
1482020.705799	0.043426
1570290.124729	0.036000
1663816.886076	0.029821
1762914.118096	0.024797
1867913.599021	0.020807
1979166.867854	0.017707
2097046.401323	0.015346
2221946.860940	0.013567
2354286.414322	0.012223
2494508.135230	0.011181
2643081.486974	0.010328
2800503.894184	0.009574
2967302.408189	0.008856
3144035.471592	0.008132
3331294.787935	0.007383
3529707.302731	0.006608
3739937.302479	0.005817
3962688.638701	0.005028
4198707.084444	0.004263
4448782.831128	0.003543
4713753.134117	0.002884
4994505.115855	0.002299
5291978.735958	0.001793
5607169.938205	0.001370
5941133.984965	0.001023
6294988.990222	0.000748
6669919.663030	0.000536
7067181.273927	0.000375
7488103.857590	0.000257
7934096.665797	0.000172
8406652.885618	0.000113
8907354.638610	0.000072
9437878.277775	0.000045
10000000.000000	0.000028
