426.5789285	0.000573921
436.5152191	0.001365959
446.6829545	0.002054504
457.0875276	0.002534367
467.7344531	0.003926634
478.6293782	0.004741963
489.7780773	0.005545702
501.1864627	0.006692928
512.8605845	0.007315039
524.8066301	0.008516634
537.0309357	0.00922231
549.5399805	0.009823714
562.3403994	0.010797095
575.4389767	0.011719908
588.8426602	0.012397692
602.5585538	0.012952146
616.5939328	0.0137737
630.956236	0.014485116
645.6530813	0.014986134
660.6922583	0.015542977
676.0817425	0.0163262
691.8296949	0.017332073
707.9444624	0.018081853
724.4345923	0.018957451
741.3088246	0.019879188
758.5761096	0.020588612
776.2455991	0.0216005
794.3266654	0.022194512
812.8288916	0.023606595
831.7620915	0.024311004
851.1362998	0.025524914
870.9617931	0.02612929
891.2490789	0.02724535
912.0089158	0.028348535
933.2523131	0.029563863
954.99053	0.030545192
977.2350968	0.031789321
999.9978033	0.033016708
1023.290723	0.033838511
1047.126202	0.035258915
1071.516882	0.036610026
1096.475692	0.038123555
1122.015868	0.039063249
1148.150949	0.040543992
1174.894796	0.041788552
1202.261583	0.043482747
1230.265825	0.045064963
1258.922371	0.046284594
1288.24641	0.047736954
1318.253497	0.049288623
1348.959534	0.050494939
1380.38081	0.052290566
1412.533977	0.053766008
1445.43609	0.055557597
1479.104587	0.057466157
1513.557328	0.058757603
1548.812571	0.060761381
1584.889018	0.063047193
1621.805788	0.064915478
1659.582463	0.066348217
1698.239066	0.06788452
1737.796095	0.069530301
1778.274529	0.071708374
1819.695822	0.073325947
1862.081944	0.075429037
1905.455361	0.077812001
1949.839077	0.079605356
1995.256618	0.081721231
2041.732073	0.083571672
2089.290074	0.085460231
2137.955847	0.087996326
2187.755186	0.089961573
2238.714504	0.091693431
2290.860811	0.094423831
2344.22176	0.096663259
2398.82565	0.098784901
2454.701421	0.100858778
2511.87871	0.103520915
2570.387822	0.105470352
2630.259792	0.107818283
2691.526351	0.110426098
2754.219996	0.113197453
2818.373956	0.115417175
2884.022259	0.11806614
2951.1997	0.120621018
3019.941909	0.123115815
3090.285321	0.126175359
3162.26724	0.128747031
3235.92584	0.131209821
3311.300159	0.134294808
3388.430178	0.136951894
3467.356776	0.139629781
3548.121817	0.142032385
3630.768108	0.145030469
3715.339484	0.148530722
3801.880771	0.151460662
3890.437869	0.154152781
3981.057717	0.157340363
4073.788379	0.160946429
4168.679005	0.164008856
4265.779924	0.167086139
4365.142602	0.170376793
4466.819733	0.173768774
4570.865235	0.177203596
4677.334256	0.180741638
4786.283268	0.184378713
4897.770014	0.187923089
5011.85363	0.191701949
5128.594579	0.195236191
5248.054785	0.198974922
5370.29756	0.202501893
5495.387746	0.206748411
5623.391641	0.210311025
5754.37714	0.214063972
5888.413667	0.218177557
6025.572302	0.222343609
6165.925783	0.22600092
6309.5485	0.229789242
6456.51663	0.234023407
6606.90807	0.237843528
6760.802589	0.24201259
6918.281752	0.2462302
7079.429089	0.250194222
7244.330009	0.25421831
7413.071979	0.258273721
7585.744432	0.262019187
7762.438958	0.265796274
7943.249206	0.269800961
8128.271061	0.273805767
8317.602644	0.278116971
8511.344302	0.281515956
8709.598798	0.28547886
8912.471211	0.289386928
9120.069145	0.292977989
9332.50263	0.296862423
9549.884344	0.300211787
9772.329501	0.30435136
9999.95609	0.308116525
10232.89039	0.312228024
10471.25052	0.315853924
10715.16293	0.319598109
10964.75692	0.323776245
11220.16483	0.327694803
11481.5221	0.331815332
11748.9673	0.335647941
12022.64224	0.339880288
12302.69204	0.34391132
12589.26516	0.348329037
12882.51361	0.352079481
13182.59285	0.356727928
13489.662	0.36091277
13803.88387	0.365767777
14125.42508	0.369819075
14454.45612	0.374740779
14791.15145	0.378848225
15135.68961	0.383218199
15488.25324	0.388001233
15849.02936	0.392504603
16218.20923	0.397666663
16595.98861	0.402181476
16982.5678	0.40704295
17378.15178	0.412206054
17782.95031	0.417229384
18197.17803	0.422635645
18621.05453	0.427743196
19054.80466	0.43301633
19498.65836	0.43886143
19952.85098	0.444658428
20417.62335	0.450375855
20893.22191	0.456093907
21379.89884	0.462434918
21877.9122	0.468769729
22387.52604	0.474710107
22909.01054	0.481322378
23442.6423	0.487953752
23988.70424	0.494175017
24547.48589	0.50076592
25119.28353	0.507505
25704.40036	0.514529765
26303.14663	0.520716846
26915.83981	0.527414978
27542.80472	0.534102321
28184.37392	0.53992945
28840.88753	0.545947075
29512.69367	0.551983714
30200.14854	0.557503223
30903.61666	0.563494802
31623.47104	0.568474174
32360.09337	0.573135912
33113.87423	0.577592194
33885.21324	0.581904233
34674.51953	0.585965335
35482.21156	0.58981353
36308.71758	0.592608631
37154.47585	0.59546262
38019.93482	0.597820342
38905.55338	0.600628316
39811.80113	0.60239625
40739.15849	0.603697002
41688.11738	0.60485518
42659.18087	0.605936408
43652.86386	0.606505215
44669.69323	0.606949687
45710.20816	0.60736227
46774.96035	0.606645048
47864.51438	0.605843365
48979.44785	0.605345845
50120.35218	0.604247987
51287.8322	0.603113353
52482.50696	0.60172224
53705.0099	0.600056827
54955.98926	0.597937405
56236.10835	0.595957994
57546.04593	0.593926251
58886.49658	0.592033029
60258.17093	0.58930707
61661.79655	0.586887419
63098.11757	0.583735168
64567.89559	0.580651343
66071.90992	0.577872992
67610.95806	0.574724615
69185.85606	0.571804821
70797.43901	0.568355143
72446.56124	0.565147936
74134.09752	0.561010718
75860.94248	0.557400048
77628.01176	0.553999245
79436.24233	0.550265133
81286.59297	0.546565771
83180.04481	0.542675018
85117.60184	0.538565457
87100.29141	0.534743905
89129.16461	0.530261159
91205.29765	0.526057601
93329.79115	0.522015572
95503.77162	0.51797533
97728.39176	0.513373256
100004.8312	0.508833349
102334.2969	0.50441128
104718.0241	0.499893636
107157.2765	0.494957954
109653.3479	0.490433007
112207.5617	0.485837042
114821.2721	0.481214941
117495.865	0.476289004
120232.7587	0.471506268
123033.4043	0.46679157
125899.2868	0.461206883
128831.9259	0.456535131
131832.8761	0.451107383
134903.7294	0.446191996
138046.1138	0.441304833
141261.6953	0.43606326
144552.1791	0.431047767
147919.3099	0.425765365
151364.8731	0.420581937
154890.6955	0.415135324
158498.6465	0.410027355
162190.6398	0.405055702
165968.6326	0.399849385
169834.6283	0.394994229
173790.6766	0.389628679
177838.8753	0.384838581
181981.3708	0.379552931
186220.3596	0.375128835
190558.0895	0.370212197
194996.86	0.365344614
199539.0255	0.360448539
204186.9942	0.356276155
208943.2304	0.351410061
213810.2562	0.347100496
218790.6523	0.342513978
223887.0593	0.338415831
229102.1796	0.334463686
234438.778	0.330285311
239899.6852	0.326583505
245487.7961	0.323116601
251206.0739	0.319858551
257057.5506	0.316296637
263045.3288	0.312553257
269172.5836	0.309277505
275442.5637	0.306389481
281858.5939	0.303182185
288424.0753	0.300248861
295142.4907	0.297086984
302017.4017	0.294270843
309052.4537	0.291652083
316251.3769	0.288726896
323617.9884	0.286311388
331156.1943	0.283469141
338869.9917	0.281037658
346763.4698	0.277931452
354840.8158	0.275223315
363106.3116	0.272559881
371564.34	0.270031154
380219.3858	0.267170906
389076.0382	0.264514983
398138.9933	0.261716515
407413.0566	0.258721501
416903.1456	0.25576061
426614.2914	0.252859712
436551.6449	0.249283865
446720.4746	0.246753335
457126.1722	0.243357331
467774.2553	0.240855098
478670.3698	0.237438709
489820.2933	0.233942598
501229.9379	0.23106654
512905.3522	0.227686778
524852.7294	0.224321917
537078.4032	0.220545128
549588.856	0.217447355
562390.7216	0.213865966
575490.7878	0.210759014
588896.0008	0.207046717
602613.4685	0.203277186
616650.4645	0.200051323
631014.4303	0.196314633
645712.9851	0.19289194
660753.921	0.189424545
676145.2136	0.185722366
691895.0236	0.182139024
708011.7024	0.178764418
724503.7955	0.175308973
741380.0478	0.171928048
758649.4058	0.168178424
776321.0299	0.164897352
794404.2885	0.161645219
812908.7701	0.158091351
831844.2865	0.155067086
851220.8779	0.151364595
871048.8185	0.148236051
891338.6219	0.145007163
912101.0444	0.142133906
933347.0991	0.138876051
955088.0495	0.135734543
977335.4234	0.132756084
1000101.017	0.129971623
1023396.902	0.127187148
1047235.43	0.123811714
1071629.242	0.121043876
1096591.272	0.118396632
1122134.753	0.116006367
1148273.235	0.113046564
1175020.574	0.110661462
1202390.953	0.108156957
1230398.885	0.105839029
1259059.221	0.103310116
1288387.157	0.101394102
1318398.244	0.098592617
1349108.393	0.096088275
1380533.892	0.093988292
1412691.402	0.091465108
1445597.974	0.089217685
1479271.057	0.087391101
1513728.504	0.085413851
1548988.587	0.083479933
1585070.002	0.081680194
1621991.881	0.079341732
1659773.797	0.077456236
1698435.791	0.075537786
1737998.359	0.073426396
1778482.479	0.072118483
1819909.617	0.069803253
1862301.74	0.068649419
1905681.325	0.06674841
1950071.373	0.065257363
1995495.418	0.063473053
2041977.555	0.061911341
2089542.424	0.06076362
2138215.247	0.058982905
2188021.832	0.057326593
2238988.588	0.056335289
2291142.54	0.055192024
2344511.342	0.053498823
2399123.291	0.052366197
2455007.34	0.050408803
2512193.132	0.049448293
2570710.983	0.04782325
2630591.921	0.046828598
2691867.698	0.045744259
2754570.804	0.044757258
2818734.487	0.043199163
2884392.768	0.041986588
2951580.456	0.041089237
3020333.189	0.040042721
3090687.417	0.03890289
3162680.443	0.037864082
3236350.44	0.036712412
3311736.472	0.035527404
3388878.511	0.034231208
3467817.461	0.033868462
3548595.177	0.032622185
3631254.484	0.03188774
3715839.226	0.031012911
3802394.245	0.030319236
3890965.437	0.029058952
3981599.764	0.028238051
4074345.285	0.027541665
4169251.177	0.026248535
4266367.762	0.025786771
4365746.525	0.024951788
4467440.181	0.023882441
4571502.641	0.023313059
4677989.083	0.022904824
4786955.971	0.021760011
4898461.083	0.02130276
5012563.542	0.020525413
