3.890451449942804873e+06	0.000000000000000000e+00
3.890451449942804873e+06	0.000000000000000000e+00
3.801893963205612730e+06	0.000000000000000000e+00
3.715352290971728042e+06	0.000000000000000000e+00
3.630780547701010015e+06	0.000000000000000000e+00
3.548133892335752957e+06	0.000000000000000000e+00
3.467368504525316879e+06	0.000000000000000000e+00
3.467368504525316879e+06	0.000000000000000000e+00
3.388441561392027419e+06	0.000000000000000000e+00
3.311311214825907722e+06	0.000000000000000000e+00
3.235936569296280853e+06	0.000000000000000000e+00
3.162277660168379545e+06	0.000000000000000000e+00
3.090295432513591833e+06	0.000000000000000000e+00
3.090295432513591833e+06	0.000000000000000000e+00
3.019951720402019098e+06	0.000000000000000000e+00
2.951209226666383911e+06	0.000000000000000000e+00
2.884031503126605880e+06	0.000000000000000000e+00
2.818382931264454965e+06	0.000000000000000000e+00
2.754228703338169027e+06	0.000000000000000000e+00
2.754228703338169027e+06	0.000000000000000000e+00
2.691534803926913999e+06	0.000000000000000000e+00
2.630267991895381361e+06	0.000000000000000000e+00
2.570395782768864650e+06	0.000000000000000000e+00
2.511886431509582326e+06	0.000000000000000000e+00
2.454708915685028769e+06	0.000000000000000000e+00
2.454708915685028769e+06	0.000000000000000000e+00
2.398832919019490015e+06	0.000000000000000000e+00
2.344228815319922753e+06	0.000000000000000000e+00
2.290867652767774649e+06	0.000000000000000000e+00
2.238721138568338007e+06	0.000000000000000000e+00
2.238721138568338007e+06	0.000000000000000000e+00
2.187761623949551955e+06	0.000000000000000000e+00
2.137962089502232615e+06	0.000000000000000000e+00
2.089296130854040850e+06	0.000000000000000000e+00
2.041737944669527467e+06	0.000000000000000000e+00
1.995262314968878869e+06	0.000000000000000000e+00
1.995262314968878869e+06	0.000000000000000000e+00
1.949844599758045515e+06	0.000000000000000000e+00
1.905460717963248258e+06	0.000000000000000000e+00
1.862087136662865523e+06	0.000000000000000000e+00
1.819700858609982533e+06	0.000000000000000000e+00
1.819700858609982533e+06	0.000000000000000000e+00
1.778279410038922913e+06	0.000000000000000000e+00
1.737800828749376349e+06	1.000000000000000021e-02
1.698243652461746009e+06	1.000000000000000021e-02
1.659586907437559683e+06	1.000000000000000021e-02
1.621810097358929925e+06	1.000000000000000021e-02
1.621810097358929925e+06	1.000000000000000021e-02
1.584893192461114144e+06	1.000000000000000021e-02
1.548816618912482634e+06	1.000000000000000021e-02
1.513561248436207185e+06	1.000000000000000021e-02
1.479108388168207137e+06	1.000000000000000021e-02
1.479108388168207137e+06	1.000000000000000021e-02
1.445439770745927934e+06	1.000000000000000021e-02
1.412537544622755377e+06	1.000000000000000021e-02
1.380384264602883719e+06	1.000000000000000021e-02
1.348962882591653382e+06	1.000000000000000021e-02
1.348962882591653382e+06	1.000000000000000021e-02
1.318256738556407392e+06	1.000000000000000021e-02
1.288249551693134941e+06	1.000000000000000021e-02
1.258925411794166081e+06	1.000000000000000021e-02
1.230268770812381059e+06	1.000000000000000021e-02
1.230268770812381059e+06	2.000000000000000042e-02
1.202264434617413208e+06	2.000000000000000042e-02
1.174897554939530324e+06	2.000000000000000042e-02
1.148153621496881824e+06	2.000000000000000042e-02
1.122018454301962862e+06	2.000000000000000042e-02
1.122018454301962862e+06	2.000000000000000042e-02
1.096478196143185021e+06	2.000000000000000042e-02
1.071519305237607099e+06	2.000000000000000042e-02
1.047128548050898477e+06	2.000000000000000042e-02
1.023292992280753679e+06	2.000000000000000042e-02
1.023292992280753679e+06	2.999999999999999889e-02
1.000000000000000000e+06	2.999999999999999889e-02
9.772372209558112081e+05	2.999999999999999889e-02
9.549925860214368440e+05	2.999999999999999889e-02
9.332543007969905157e+05	2.999999999999999889e-02
9.332543007969905157e+05	2.999999999999999889e-02
9.120108393559096148e+05	2.999999999999999889e-02
8.912509381337459199e+05	4.000000000000000083e-02
8.709635899560814723e+05	4.000000000000000083e-02
8.511380382023758721e+05	4.000000000000000083e-02
8.511380382023758721e+05	4.000000000000000083e-02
8.317637711026708130e+05	4.000000000000000083e-02
8.128305161640995648e+05	4.000000000000000083e-02
7.943282347242821706e+05	5.000000000000000278e-02
7.762471166286912048e+05	5.000000000000000278e-02
7.762471166286912048e+05	5.000000000000000278e-02
7.585775750291835284e+05	5.000000000000000278e-02
7.413102413009176962e+05	5.000000000000000278e-02
7.244359600749906385e+05	5.999999999999999778e-02
7.244359600749906385e+05	5.999999999999999778e-02
7.079457843841373688e+05	5.999999999999999778e-02
6.918309709189363057e+05	5.999999999999999778e-02
6.760829753919818904e+05	7.000000000000000666e-02
6.606934480075964238e+05	7.000000000000000666e-02
6.606934480075964238e+05	7.000000000000000666e-02
6.456542290346549125e+05	8.000000000000000167e-02
6.309573444801929872e+05	8.000000000000000167e-02
6.165950018614821602e+05	8.000000000000000167e-02
6.165950018614821602e+05	8.999999999999999667e-02
6.025595860743580852e+05	8.999999999999999667e-02
5.888436553555884166e+05	8.999999999999999667e-02
5.754399373371566180e+05	1.000000000000000056e-01
5.623413251903491328e+05	1.000000000000000056e-01
5.623413251903491328e+05	1.000000000000000056e-01
5.495408738576248288e+05	1.100000000000000006e-01
5.370317963702531997e+05	1.100000000000000006e-01
5.248074602497722954e+05	1.100000000000000006e-01
5.248074602497722954e+05	1.199999999999999956e-01
5.128613839913647971e+05	1.199999999999999956e-01
5.011872336272724788e+05	1.199999999999999956e-01
4.897788193684466532e+05	1.300000000000000044e-01
4.897788193684466532e+05	1.300000000000000044e-01
4.786300923226380255e+05	1.400000000000000133e-01
4.677351412871981156e+05	1.400000000000000133e-01
4.570881896148751839e+05	1.499999999999999944e-01
4.466835921509634936e+05	1.499999999999999944e-01
4.466835921509634936e+05	1.600000000000000033e-01
4.365158322401656187e+05	1.600000000000000033e-01
4.265795188015925814e+05	1.600000000000000033e-01
4.168693834703355096e+05	1.700000000000000122e-01
4.168693834703355096e+05	1.700000000000000122e-01
4.073802778041130514e+05	1.799999999999999933e-01
3.981071705534969224e+05	1.799999999999999933e-01
3.890451449942804757e+05	1.900000000000000022e-01
3.890451449942804757e+05	1.900000000000000022e-01
3.801893963205612381e+05	2.000000000000000111e-01
3.715352290971727925e+05	2.000000000000000111e-01
3.630780547701010364e+05	2.099999999999999922e-01
3.630780547701010364e+05	2.099999999999999922e-01
3.548133892335753189e+05	2.200000000000000011e-01
3.467368504525316530e+05	2.300000000000000100e-01
